1,0.7000000000000004,0.19,0.8700000000000001
1,0.7000000000000004,0.19,0.9000000000000001
1,0.7000000000000004,0.19,0.9300000000000002
1,0.7000000000000004,0.19,0.9600000000000002
1,0.7000000000000004,0.19,0.9900000000000002
1,0.7000000000000004,0.19,1.0200000000000002
-1,0.7000000000000004,0.22,0.75
-1,0.7000000000000004,0.22,0.78
-1,0.7000000000000004,0.22,0.81
1,0.7000000000000004,0.22,0.8400000000000001
1,0.7000000000000004,0.22,0.8700000000000001
1,0.7000000000000004,0.22,0.9000000000000001
1,0.7000000000000004,0.22,0.9300000000000002
1,0.7000000000000004,0.22,0.9600000000000002
1,0.7000000000000004,0.22,0.9900000000000002
1,0.7000000000000004,0.22,1.0200000000000002
-1,0.7000000000000004,0.25,0.75
-1,0.7000000000000004,0.25,0.78
-1,0.7000000000000004,0.25,0.81
1,0.7000000000000004,0.25,0.8400000000000001
1,0.7000000000000004,0.25,0.8700000000000001
1,0.7000000000000004,0.25,0.9000000000000001
1,0.7000000000000004,0.25,0.9300000000000002
1,0.7000000000000004,0.25,0.9600000000000002
1,0.7000000000000004,0.25,0.9900000000000002
1,0.7000000000000004,0.25,1.0200000000000002
-1,0.7000000000000004,0.28,0.75
-1,0.7000000000000004,0.28,0.78
-1,0.7000000000000004,0.28,0.81
-1,0.7000000000000004,0.28,0.8400000000000001
1,0.7000000000000004,0.28,0.8700000000000001
1,0.7000000000000004,0.28,0.9000000000000001
1,0.7000000000000004,0.28,0.9300000000000002
1,0.7000000000000004,0.28,0.9600000000000002
1,0.7000000000000004,0.28,0.9900000000000002
1,0.7000000000000004,0.28,1.0200000000000002
-1,0.7000000000000004,0.31000000000000005,0.75
-1,0.7000000000000004,0.31000000000000005,0.78
-1,0.7000000000000004,0.31000000000000005,0.81
-1,0.7000000000000004,0.31000000000000005,0.8400000000000001
1,0.7000000000000004,0.31000000000000005,0.8700000000000001
1,0.7000000000000004,0.31000000000000005,0.9000000000000001
1,0.7000000000000004,0.31000000000000005,0.9300000000000002
1,0.7000000000000004,0.31000000000000005,0.9600000000000002
1,0.7000000000000004,0.31000000000000005,0.9900000000000002
1,0.7000000000000004,0.31000000000000005,1.0200000000000002
-1,0.7000000000000004,0.3400000000000001,0.75
-1,0.7000000000000004,0.3400000000000001,0.78
-1,0.7000000000000004,0.3400000000000001,0.81
-1,0.7000000000000004,0.3400000000000001,0.8400000000000001
-1,0.7000000000000004,0.3400000000000001,0.8700000000000001
1,0.7000000000000004,0.3400000000000001,0.9000000000000001
1,0.7000000000000004,0.3400000000000001,0.9300000000000002
1,0.7000000000000004,0.3400000000000001,0.9600000000000002
1,0.7000000000000004,0.3400000000000001,0.9900000000000002
1,0.7000000000000004,0.3400000000000001,1.0200000000000002
-1,0.7000000000000004,0.3700000000000001,0.75
-1,0.7000000000000004,0.3700000000000001,0.78
-1,0.7000000000000004,0.3700000000000001,0.81
-1,0.7000000000000004,0.3700000000000001,0.8400000000000001
-1,0.7000000000000004,0.3700000000000001,0.8700000000000001
1,0.7000000000000004,0.3700000000000001,0.9000000000000001
1,0.7000000000000004,0.3700000000000001,0.9300000000000002
1,0.7000000000000004,0.3700000000000001,0.9600000000000002
1,0.7000000000000004,0.3700000000000001,0.9900000000000002
1,0.7000000000000004,0.3700000000000001,1.0200000000000002
-1,0.7300000000000004,-0.05,0.75
-1,0.7300000000000004,-0.05,0.78
-1,0.7300000000000004,-0.05,0.81
1,0.7300000000000004,-0.05,0.8400000000000001
1,0.7300000000000004,-0.05,0.8700000000000001
1,0.7300000000000004,-0.05,0.9000000000000001
1,0.7300000000000004,-0.05,0.9300000000000002
1,0.7300000000000004,-0.05,0.9600000000000002
1,0.7300000000000004,-0.05,0.9900000000000002
1,0.7300000000000004,-0.05,1.0200000000000002
-1,0.7300000000000004,-0.020000000000000004,0.75
-1,0.7300000000000004,-0.020000000000000004,0.78
-1,0.7300000000000004,-0.020000000000000004,0.81
1,0.7300000000000004,-0.020000000000000004,0.8400000000000001
1,0.7300000000000004,-0.020000000000000004,0.8700000000000001
1,0.7300000000000004,-0.020000000000000004,0.9000000000000001
1,0.7300000000000004,-0.020000000000000004,0.9300000000000002
1,0.7300000000000004,-0.020000000000000004,0.9600000000000002
1,0.7300000000000004,-0.020000000000000004,0.9900000000000002
1,0.7300000000000004,-0.020000000000000004,1.0200000000000002
-1,0.7300000000000004,0.009999999999999995,0.75
-1,0.7300000000000004,0.009999999999999995,0.78
-1,0.7300000000000004,0.009999999999999995,0.81
1,0.7300000000000004,0.009999999999999995,0.8400000000000001
1,0.7300000000000004,0.009999999999999995,0.8700000000000001
1,0.7300000000000004,0.009999999999999995,0.9000000000000001
1,0.7300000000000004,0.009999999999999995,0.9300000000000002
1,0.7300000000000004,0.009999999999999995,0.9600000000000002
1,0.7300000000000004,0.009999999999999995,0.9900000000000002
1,0.7300000000000004,0.009999999999999995,1.0200000000000002
-1,0.7300000000000004,0.039999999999999994,0.75
-1,0.7300000000000004,0.039999999999999994,0.78
-1,0.7300000000000004,0.039999999999999994,0.81
-1,0.7300000000000004,0.039999999999999994,0.8400000000000001
1,0.7300000000000004,0.039999999999999994,0.8700000000000001
1,0.7300000000000004,0.039999999999999994,0.9000000000000001
1,0.7300000000000004,0.039999999999999994,0.9300000000000002
1,0.7300000000000004,0.039999999999999994,0.9600000000000002
1,0.7300000000000004,0.039999999999999994,0.9900000000000002
1,0.7300000000000004,0.039999999999999994,1.0200000000000002
-1,0.7300000000000004,0.06999999999999999,0.75
-1,0.7300000000000004,0.06999999999999999,0.78
-1,0.7300000000000004,0.06999999999999999,0.81
-1,0.7300000000000004,0.06999999999999999,0.8400000000000001
1,0.7300000000000004,0.06999999999999999,0.8700000000000001
1,0.7300000000000004,0.06999999999999999,0.9000000000000001
1,0.7300000000000004,0.06999999999999999,0.9300000000000002
1,0.7300000000000004,0.06999999999999999,0.9600000000000002
1,0.7300000000000004,0.06999999999999999,0.9900000000000002
1,0.7300000000000004,0.06999999999999999,1.0200000000000002
-1,0.7300000000000004,0.09999999999999999,0.75
-1,0.7300000000000004,0.09999999999999999,0.78
-1,0.7300000000000004,0.09999999999999999,0.81
-1,0.7300000000000004,0.09999999999999999,0.8400000000000001
1,0.7300000000000004,0.09999999999999999,0.8700000000000001
1,0.7300000000000004,0.09999999999999999,0.9000000000000001
1,0.7300000000000004,0.09999999999999999,0.9300000000000002
1,0.7300000000000004,0.09999999999999999,0.9600000000000002
1,0.7300000000000004,0.09999999999999999,0.9900000000000002
1,0.7300000000000004,0.09999999999999999,1.0200000000000002
-1,0.7300000000000004,0.13,0.75
-1,0.7300000000000004,0.13,0.78
-1,0.7300000000000004,0.13,0.81
-1,0.7300000000000004,0.13,0.8400000000000001
1,0.7300000000000004,0.13,0.8700000000000001
1,0.7300000000000004,0.13,0.9000000000000001
1,0.7300000000000004,0.13,0.9300000000000002
1,0.7300000000000004,0.13,0.9600000000000002
1,0.7300000000000004,0.13,0.9900000000000002
1,0.7300000000000004,0.13,1.0200000000000002
-1,0.7300000000000004,0.16,0.75
-1,0.7300000000000004,0.16,0.78
-1,0.7300000000000004,0.16,0.81
-1,0.7300000000000004,0.16,0.8400000000000001
1,0.7300000000000004,0.16,0.8700000000000001
1,0.7300000000000004,0.16,0.9000000000000001
1,0.7300000000000004,0.16,0.9300000000000002
1,0.7300000000000004,0.16,0.9600000000000002
1,0.7300000000000004,0.16,0.9900000000000002
1,0.7300000000000004,0.16,1.0200000000000002
-1,0.7300000000000004,0.19,0.75
-1,0.7300000000000004,0.19,0.78
-1,0.7300000000000004,0.19,0.81
-1,0.7300000000000004,0.19,0.8400000000000001
-1,0.7300000000000004,0.19,0.8700000000000001
1,0.7300000000000004,0.19,0.9000000000000001
1,0.7300000000000004,0.19,0.9300000000000002
1,0.7300000000000004,0.19,0.9600000000000002
1,0.7300000000000004,0.19,0.9900000000000002
1,0.7300000000000004,0.19,1.0200000000000002
-1,0.7300000000000004,0.22,0.75
-1,0.7300000000000004,0.22,0.78
-1,0.7300000000000004,0.22,0.81
-1,0.7300000000000004,0.22,0.8400000000000001
-1,0.7300000000000004,0.22,0.8700000000000001
1,0.7300000000000004,0.22,0.9000000000000001
1,0.7300000000000004,0.22,0.9300000000000002
1,0.7300000000000004,0.22,0.9600000000000002
1,0.7300000000000004,0.22,0.9900000000000002
1,0.7300000000000004,0.22,1.0200000000000002
-1,0.7300000000000004,0.25,0.75
-1,0.7300000000000004,0.25,0.78
-1,0.7300000000000004,0.25,0.81
-1,0.7300000000000004,0.25,0.8400000000000001
-1,0.7300000000000004,0.25,0.8700000000000001
1,0.7300000000000004,0.25,0.9000000000000001
1,0.7300000000000004,0.25,0.9300000000000002
1,0.7300000000000004,0.25,0.9600000000000002
1,0.7300000000000004,0.25,0.9900000000000002
1,0.7300000000000004,0.25,1.0200000000000002
-1,0.7300000000000004,0.28,0.75
-1,0.7300000000000004,0.28,0.78
-1,0.7300000000000004,0.28,0.81
-1,0.7300000000000004,0.28,0.8400000000000001
-1,0.7300000000000004,0.28,0.8700000000000001
-1,0.7300000000000004,0.28,0.9000000000000001
1,0.7300000000000004,0.28,0.9300000000000002
1,0.7300000000000004,0.28,0.9600000000000002
1,0.7300000000000004,0.28,0.9900000000000002
1,0.7300000000000004,0.28,1.0200000000000002
-1,0.7300000000000004,0.31000000000000005,0.75
-1,0.7300000000000004,0.31000000000000005,0.78
-1,0.7300000000000004,0.31000000000000005,0.81
-1,0.7300000000000004,0.31000000000000005,0.8400000000000001
-1,0.7300000000000004,0.31000000000000005,0.8700000000000001
-1,0.7300000000000004,0.31000000000000005,0.9000000000000001
1,0.7300000000000004,0.31000000000000005,0.9300000000000002
1,0.7300000000000004,0.31000000000000005,0.9600000000000002
1,0.7300000000000004,0.31000000000000005,0.9900000000000002
1,0.7300000000000004,0.31000000000000005,1.0200000000000002
-1,0.7300000000000004,0.3400000000000001,0.75
-1,0.7300000000000004,0.3400000000000001,0.78
-1,0.7300000000000004,0.3400000000000001,0.81
-1,0.7300000000000004,0.3400000000000001,0.8400000000000001
-1,0.7300000000000004,0.3400000000000001,0.8700000000000001
-1,0.7300000000000004,0.3400000000000001,0.9000000000000001
-1,0.7300000000000004,0.3400000000000001,0.9300000000000002
1,0.7300000000000004,0.3400000000000001,0.9600000000000002
1,0.7300000000000004,0.3400000000000001,0.9900000000000002
1,0.7300000000000004,0.3400000000000001,1.0200000000000002
-1,0.7300000000000004,0.3700000000000001,0.75
-1,0.7300000000000004,0.3700000000000001,0.78
-1,0.7300000000000004,0.3700000000000001,0.81
-1,0.7300000000000004,0.3700000000000001,0.8400000000000001
-1,0.7300000000000004,0.3700000000000001,0.8700000000000001
-1,0.7300000000000004,0.3700000000000001,0.9000000000000001
-1,0.7300000000000004,0.3700000000000001,0.9300000000000002
-1,0.7300000000000004,0.3700000000000001,0.9600000000000002
1,0.7300000000000004,0.3700000000000001,0.9900000000000002
1,0.7300000000000004,0.3700000000000001,1.0200000000000002
-1,0.7600000000000005,-0.05,0.75
-1,0.7600000000000005,-0.05,0.78
-1,0.7600000000000005,-0.05,0.81
-1,0.7600000000000005,-0.05,0.8400000000000001
-1,0.7600000000000005,-0.05,0.8700000000000001
-1,0.7600000000000005,-0.05,0.9000000000000001
1,0.7600000000000005,-0.05,0.9300000000000002
1,0.7600000000000005,-0.05,0.9600000000000002
1,0.7600000000000005,-0.05,0.9900000000000002
1,0.7600000000000005,-0.05,1.0200000000000002
-1,0.7600000000000005,-0.020000000000000004,0.75
-1,0.7600000000000005,-0.020000000000000004,0.78
-1,0.7600000000000005,-0.020000000000000004,0.81
-1,0.7600000000000005,-0.020000000000000004,0.8400000000000001
-1,0.7600000000000005,-0.020000000000000004,0.8700000000000001
1,0.7600000000000005,-0.020000000000000004,0.9000000000000001
1,0.7600000000000005,-0.020000000000000004,0.9300000000000002
1,0.7600000000000005,-0.020000000000000004,0.9600000000000002
1,0.7600000000000005,-0.020000000000000004,0.9900000000000002
1,0.7600000000000005,-0.020000000000000004,1.0200000000000002
-1,0.7600000000000005,0.009999999999999995,0.75
-1,0.7600000000000005,0.009999999999999995,0.78
-1,0.7600000000000005,0.009999999999999995,0.81
-1,0.7600000000000005,0.009999999999999995,0.8400000000000001
-1,0.7600000000000005,0.009999999999999995,0.8700000000000001
1,0.7600000000000005,0.009999999999999995,0.9000000000000001
1,0.7600000000000005,0.009999999999999995,0.9300000000000002
1,0.7600000000000005,0.009999999999999995,0.9600000000000002
1,0.7600000000000005,0.009999999999999995,0.9900000000000002
1,0.7600000000000005,0.009999999999999995,1.0200000000000002
-1,0.7600000000000005,0.039999999999999994,0.75
-1,0.7600000000000005,0.039999999999999994,0.78
-1,0.7600000000000005,0.039999999999999994,0.81
-1,0.7600000000000005,0.039999999999999994,0.8400000000000001
-1,0.7600000000000005,0.039999999999999994,0.8700000000000001
1,0.7600000000000005,0.039999999999999994,0.9000000000000001
1,0.7600000000000005,0.039999999999999994,0.9300000000000002
1,0.7600000000000005,0.039999999999999994,0.9600000000000002
1,0.7600000000000005,0.039999999999999994,0.9900000000000002
1,0.7600000000000005,0.039999999999999994,1.0200000000000002
-1,0.7600000000000005,0.06999999999999999,0.75
-1,0.7600000000000005,0.06999999999999999,0.78
-1,0.7600000000000005,0.06999999999999999,0.81
-1,0.7600000000000005,0.06999999999999999,0.8400000000000001
-1,0.7600000000000005,0.06999999999999999,0.8700000000000001
-1,0.7600000000000005,0.06999999999999999,0.9000000000000001
1,0.7600000000000005,0.06999999999999999,0.9300000000000002
1,0.7600000000000005,0.06999999999999999,0.9600000000000002
1,0.7600000000000005,0.06999999999999999,0.9900000000000002
1,0.7600000000000005,0.06999999999999999,1.0200000000000002
-1,0.7600000000000005,0.09999999999999999,0.75
-1,0.7600000000000005,0.09999999999999999,0.78
-1,0.7600000000000005,0.09999999999999999,0.81
-1,0.7600000000000005,0.09999999999999999,0.8400000000000001
-1,0.7600000000000005,0.09999999999999999,0.8700000000000001
-1,0.7600000000000005,0.09999999999999999,0.9000000000000001
1,0.7600000000000005,0.09999999999999999,0.9300000000000002
1,0.7600000000000005,0.09999999999999999,0.9600000000000002
1,0.7600000000000005,0.09999999999999999,0.9900000000000002
1,0.7600000000000005,0.09999999999999999,1.0200000000000002
-1,0.7600000000000005,0.13,0.75
-1,0.7600000000000005,0.13,0.78
-1,0.7600000000000005,0.13,0.81
-1,0.7600000000000005,0.13,0.8400000000000001
-1,0.7600000000000005,0.13,0.8700000000000001
-1,0.7600000000000005,0.13,0.9000000000000001
1,0.7600000000000005,0.13,0.9300000000000002
1,0.7600000000000005,0.13,0.9600000000000002
1,0.7600000000000005,0.13,0.9900000000000002
1,0.7600000000000005,0.13,1.0200000000000002
-1,0.7600000000000005,0.16,0.75
-1,0.7600000000000005,0.16,0.78
-1,0.7600000000000005,0.16,0.81
-1,0.7600000000000005,0.16,0.8400000000000001
-1,0.7600000000000005,0.16,0.8700000000000001
-1,0.7600000000000005,0.16,0.9000000000000001
1,0.7600000000000005,0.16,0.9300000000000002
1,0.7600000000000005,0.16,0.9600000000000002
1,0.7600000000000005,0.16,0.9900000000000002
1,0.7600000000000005,0.16,1.0200000000000002
-1,0.7600000000000005,0.19,0.75
-1,0.7600000000000005,0.19,0.78
-1,0.7600000000000005,0.19,0.81
-1,0.7600000000000005,0.19,0.8400000000000001
-1,0.7600000000000005,0.19,0.8700000000000001
-1,0.7600000000000005,0.19,0.9000000000000001
-1,0.7600000000000005,0.19,0.9300000000000002
1,0.7600000000000005,0.19,0.9600000000000002
1,0.7600000000000005,0.19,0.9900000000000002
1,0.7600000000000005,0.19,1.0200000000000002
-1,0.7600000000000005,0.22,0.75
-1,0.7600000000000005,0.22,0.78
-1,0.7600000000000005,0.22,0.81
-1,0.7600000000000005,0.22,0.8400000000000001
-1,0.7600000000000005,0.22,0.8700000000000001
-1,0.7600000000000005,0.22,0.9000000000000001
-1,0.7600000000000005,0.22,0.9300000000000002
1,0.7600000000000005,0.22,0.9600000000000002
1,0.7600000000000005,0.22,0.9900000000000002
1,0.7600000000000005,0.22,1.0200000000000002
-1,0.7600000000000005,0.25,0.75
-1,0.7600000000000005,0.25,0.78
-1,0.7600000000000005,0.25,0.81
-1,0.7600000000000005,0.25,0.8400000000000001
-1,0.7600000000000005,0.25,0.8700000000000001
-1,0.7600000000000005,0.25,0.9000000000000001
-1,0.7600000000000005,0.25,0.9300000000000002
-1,0.7600000000000005,0.25,0.9600000000000002
1,0.7600000000000005,0.25,0.9900000000000002
1,0.7600000000000005,0.25,1.0200000000000002
-1,0.7600000000000005,0.28,0.75
-1,0.7600000000000005,0.28,0.78
-1,0.7600000000000005,0.28,0.81
-1,0.7600000000000005,0.28,0.8400000000000001
-1,0.7600000000000005,0.28,0.8700000000000001
-1,0.7600000000000005,0.28,0.9000000000000001
-1,0.7600000000000005,0.28,0.9300000000000002
-1,0.7600000000000005,0.28,0.9600000000000002
-1,0.7600000000000005,0.28,0.9900000000000002
1,0.7600000000000005,0.28,1.0200000000000002
-1,0.7600000000000005,0.31000000000000005,0.75
-1,0.7600000000000005,0.31000000000000005,0.78
-1,0.7600000000000005,0.31000000000000005,0.81
-1,0.7600000000000005,0.31000000000000005,0.8400000000000001
-1,0.7600000000000005,0.31000000000000005,0.8700000000000001
-1,0.7600000000000005,0.31000000000000005,0.9000000000000001
-1,0.7600000000000005,0.31000000000000005,0.9300000000000002
-1,0.7600000000000005,0.31000000000000005,0.9600000000000002
-1,0.7600000000000005,0.31000000000000005,0.9900000000000002
-1,0.7600000000000005,0.31000000000000005,1.0200000000000002
-1,0.7600000000000005,0.3400000000000001,0.75
-1,0.7600000000000005,0.3400000000000001,0.78
